reporter_area_label,year,value,value_millions
Sierra Leone,2014,53.0,0.053
Sierra Leone,2015,31.0,0.031
Sierra Leone,2016,60.0,0.06
Sierra Leone,2017,59.0,0.059
Sierra Leone,2018,66.0,0.066
Sierra Leone,2019,71.0,0.071
Sierra Leone,2020,26.0,0.026
Sierra Leone,2021,44.0,0.044
Singapore,1995,7137.0,7.137
Singapore,1996,7292.0,7.292
Singapore,1997,7198.0,7.198
Singapore,1998,6242.0,6.242
Singapore,1999,6958.0,6.958
Singapore,2000,7691.0,7.691
Singapore,2001,7522.0,7.522
Singapore,2002,7567.0,7.567
Singapore,2003,6127.0,6.127
Singapore,2004,8329.0,8.329
Singapore,2005,8943.0,8.943
Singapore,2006,9751.0,9.751
Singapore,2007,10285.0,10.285
Singapore,2008,10116.0,10.116
Singapore,2009,9683.0,9.683
Singapore,2010,11642.0,11.642
Singapore,2011,13171.0,13.171
Singapore,2012,14496.0,14.496
Singapore,2013,15568.0,15.568
Singapore,2014,15095.0,15.095
Singapore,2015,15231.5,15.2315
Singapore,2016,16403.0,16.403
Singapore,2017,17425.0,17.425
Singapore,2018,18508.0,18.508
Singapore,2019,19116.0,19.116
Singapore,2020,2743.0,2.743
Singapore,2021,330.0,0.33
Singapore,2022,6305.0,6.305
Singapore,2023,13602.0,13.602
Singapore,2024,16526.0,16.526
Viet Nam,1995,1351.0,1.351
Viet Nam,1996,1607.0,1.607
Viet Nam,1997,1716.0,1.716
Viet Nam,1998,1520.0,1.52
Viet Nam,1999,1782.0,1.782
Viet Nam,2000,2140.0,2.14
Viet Nam,2001,2330.0,2.33
Viet Nam,2002,2628.0,2.628
Viet Nam,2003,2429.0,2.429
Viet Nam,2004,2928.0,2.928
Viet Nam,2005,3477.0,3.477
Viet Nam,2006,3583.0,3.583
Viet Nam,2007,4229.0,4.229
Viet Nam,2008,4236.0,4.236
Viet Nam,2009,3747.0,3.747
Viet Nam,2010,5050.0,5.05
Viet Nam,2011,6014.0,6.014
Viet Nam,2012,6848.0,6.848
Viet Nam,2013,7572.0,7.572
Viet Nam,2014,7874.0,7.874
Viet Nam,2015,7944.0,7.944
Viet Nam,2016,10013.0,10.013
Viet Nam,2017,12922.0,12.922
Viet Nam,2018,15498.0,15.498
Viet Nam,2019,18009.0,18.009
Viet Nam,2020,3837.0,3.837
Viet Nam,2021,157.0,0.157
Viet Nam,2022,3661.0,3.661
Slovenia,1995,63674.0,63.674
Slovenia,1996,71876.0,71.876
Slovenia,1997,76568.0,76.568
Slovenia,1998,65587.0,65.587
Slovenia,1999,60009.0,60.009
Slovenia,2000,63580.0,63.58
Slovenia,2001,61878.0,61.878
Slovenia,2002,60031.0,60.031
Slovenia,2003,59388.0,59.388
Slovenia,2004,63013.0,63.013
Slovenia,2005,60230.0,60.23
Slovenia,2006,58274.0,58.274
Slovenia,2007,61293.0,61.293
Slovenia,2020,1216.0,1.216
Slovenia,2021,1832.0,1.832
Slovenia,2022,3936.0,3.936
Slovenia,2023,4658.0,4.658
Slovenia,2024,5054.0,5.054
South Africa,1995,4684.0,4.684
South Africa,1996,5186.0,5.186
South Africa,1997,5170.0,5.17
South Africa,1998,5898.0,5.898
South Africa,1999,6026.0,6.026
South Africa,2000,6001.0,6.001
South Africa,2001,5908.0,5.908
South Africa,2002,6550.0,6.55
South Africa,2003,6640.0,6.64
South Africa,2004,6815.0,6.815
South Africa,2005,7518.0,7.518
South Africa,2006,8509.0,8.509
South Africa,2007,9208.0,9.208
South Africa,2008,9729.0,9.729
South Africa,2009,9532.0,9.532
South Africa,2010,11303.0,11.303
South Africa,2011,12097.0,12.097
South Africa,2012,13069.0,13.069
South Africa,2013,14318.0,14.318
South Africa,2014,14530.0,14.53
South Africa,2015,13952.0,13.952
South Africa,2016,15121.0,15.121
South Africa,2017,14975.0,14.975
South Africa,2018,15004.0,15.004
South Africa,2019,14797.0,14.797
South Africa,2020,3886.0,3.886
South Africa,2021,2664.0,2.664
South Africa,2022,7342.0,7.342
South Africa,2023,11302.0,11.302
South Africa,2024,11422.0,11.422
Zimbabwe,1995,1416.0,1.416
Zimbabwe,1996,1597.0,1.597
Zimbabwe,1997,1336.0,1.336
Zimbabwe,1998,2090.0,2.09
Zimbabwe,1999,2250.0,2.25
Zimbabwe,2000,1967.0,1.967
Zimbabwe,2001,2217.0,2.217
Zimbabwe,2002,2041.0,2.041
Zimbabwe,2003,2256.0,2.256
Zimbabwe,2004,1854.0,1.854
Zimbabwe,2005,1559.0,1.559
Zimbabwe,2006,2287.0,2.287
Zimbabwe,2007,2506.0,2.506
Zimbabwe,2008,1956.0,1.956
Zimbabwe,2009,2017.0,2.017
Zimbabwe,2010,2239.0,2.239
Zimbabwe,2011,2423.0,2.423
Zimbabwe,2012,1794.0,1.794
Zimbabwe,2013,1833.0,1.833
Zimbabwe,2014,1880.0,1.88
Zimbabwe,2015,2057.0,2.057
Zimbabwe,2016,2168.0,2.168
Zimbabwe,2017,2423.0,2.423
Zimbabwe,2018,2580.0,2.58
Zimbabwe,2019,2294.0,2.294
Zimbabwe,2020,639.0,0.639
Zimbabwe,2021,381.0,0.381
Zimbabwe,2022,1044.0,1.044
Zimbabwe,2023,1603.0,1.603
Zimbabwe,2024,1614.0,1.614
Spain,1995,52460.0,52.46
Spain,1996,55077.0,55.077
Spain,1997,62415.0,62.415
Spain,1998,68068.0,68.068
Spain,1999,72040.0,72.04
Spain,2000,74580.0,74.58
Spain,2001,75564.0,75.564
Spain,2002,79313.0,79.313
Spain,2003,82326.0,82.326
Spain,2004,85981.0,85.981
Spain,2005,92563.0,92.563
Spain,2006,96152.0,96.152
Spain,2007,98907.0,98.907
Spain,2008,97670.0,97.67
Spain,2009,91899.0,91.899
Spain,2010,93744.0,93.744
Spain,2011,99187.0,99.187
Spain,2012,98128.0,98.128
Spain,2013,103231.0,103.231
Spain,2014,107144.0,107.144
Spain,2015,109834.0,109.834
Spain,2016,115561.0,115.561
Spain,2017,121717.0,121.717
Spain,2018,124456.0,124.456
Spain,2019,126170.0,126.17
Spain,2020,36410.0,36.41
Spain,2021,51631.0,51.631
Spain,2022,104968.0,104.968
Spain,2023,125750.425,125.750425
Spain,2024,137640.11,137.64011
Suriname,1995,69.0,0.069
Suriname,1996,74.0,0.074
Suriname,1997,78.0,0.078
Suriname,1998,70.0,0.07
Suriname,1999,72.0,0.072
Suriname,2000,72.0,0.072
Suriname,2001,68.0,0.068
Suriname,2003,100.0,0.1
Suriname,2006,154.0,0.154
Suriname,2007,167.0,0.167
Suriname,2008,151.0,0.151
Suriname,2009,151.0,0.151
Suriname,2010,206.0,0.206
Suriname,2011,221.0,0.221
Suriname,2012,240.0,0.24
Suriname,2013,250.0,0.25
Suriname,2014,253.0,0.253
Suriname,2015,229.0,0.229
Suriname,2016,257.0,0.257
Suriname,2017,279.0,0.279
Eswatini,1996,1337.0,1.337
Eswatini,1997,1635.0,1.635
Eswatini,1998,986.0,0.986
Eswatini,1999,1253.0,1.253
Eswatini,2000,1151.0,1.151
Eswatini,2001,1312.0,1.312
Eswatini,2002,1371.0,1.371
Eswatini,2003,1543.0,1.543
Eswatini,2005,1182.0,1.182
Eswatini,2006,1200.0,1.2
Eswatini,2007,1230.0,1.23
Eswatini,2008,1186.0,1.186
Eswatini,2009,1344.0,1.344
Eswatini,2010,1343.0,1.343
Eswatini,2011,1328.0,1.328
Eswatini,2012,1278.0,1.278
Eswatini,2013,1299.0,1.299
Eswatini,2014,1325.0,1.325
Eswatini,2015,1256.0,1.256
Eswatini,2016,1279.0,1.279
Eswatini,2017,1343.0,1.343
Eswatini,2018,1277.0,1.277
Eswatini,2019,1226.0,1.226
Eswatini,2020,345.3,0.3453
Eswatini,2021,210.7,0.2107
Eswatini,2022,502.5,0.5025
Switzerland,2020,3690.0,3.69
Switzerland,2021,4390.0,4.39
Switzerland,2022,9159.5,9.1595
Syrian Arab Republic,1995,2253.0,2.253
Syrian Arab Republic,1996,2435.0,2.435
Syrian Arab Republic,1997,2332.0,2.332
Syrian Arab Republic,1998,2464.0,2.464
Syrian Arab Republic,1999,2682.0,2.682
Syrian Arab Republic,2000,3412.0,3.412
Syrian Arab Republic,2001,3671.0,3.671
Syrian Arab Republic,2002,4678.0,4.678
Syrian Arab Republic,2003,4837.0,4.837
Syrian Arab Republic,2004,6334.0,6.334
Syrian Arab Republic,2005,5859.0,5.859
Syrian Arab Republic,2006,5682.0,5.682
Syrian Arab Republic,2007,5434.0,5.434
Syrian Arab Republic,2008,6951.0,6.951
Syrian Arab Republic,2009,7721.0,7.721
Syrian Arab Republic,2010,10970.0,10.97
Syrian Arab Republic,2011,6476.0,6.476
Syrian Arab Republic,2016,1043.0,1.043
Syrian Arab Republic,2017,1291.0,1.291
Syrian Arab Republic,2018,1802.0,1.802
Syrian Arab Republic,2019,2424.0,2.424
Syrian Arab Republic,2020,479.0,0.479
Syrian Arab Republic,2021,661.0,0.661
Tajikistan,1996,0.7,0.0007
Tajikistan,1997,2.1,0.0021000000000000003
Tajikistan,1998,3.2,0.0032
Tajikistan,1999,4.5,0.0045
Tajikistan,2000,7.7,0.0077
Tajikistan,2001,5.2,0.0052
Tajikistan,2008,325.0,0.325
Tajikistan,2009,207.0,0.207
Tajikistan,2010,160.0,0.16
Tajikistan,2011,183.0,0.183
Tajikistan,2012,244.0,0.244
Tajikistan,2013,208.0,0.208
Tajikistan,2014,213.0,0.213
Tajikistan,2015,414.0,0.414
Tajikistan,2016,344.0,0.344
Tajikistan,2017,431.0,0.431
Tajikistan,2018,1035.0,1.035
Tajikistan,2019,1257.0,1.257
Tajikistan,2020,351.0,0.351
Tajikistan,2021,296.0,0.296
Thailand,1996,7434.0,7.434
Thailand,1997,7530.0,7.53
Thailand,1998,8204.0,8.204
Thailand,1999,9151.0,9.151
Thailand,2000,10096.0,10.096
Thailand,2001,10751.0,10.751
Tonga,1995,33.0,0.033
Tonga,1996,31.0,0.031
Tonga,1997,29.0,0.029
Tonga,1998,35.0,0.035
Tonga,1999,44.0,0.044
Tonga,2000,43.0,0.043
Tonga,2001,38.0,0.038
Tonga,2002,45.0,0.045
Tonga,2003,51.0,0.051
Tonga,2004,51.0,0.051
Tonga,2005,60.0,0.06
Tonga,2006,54.0,0.054
Tonga,2007,65.0,0.065
Tonga,2008,65.0,0.065
Tonga,2009,74.7,0.0747
Tonga,2010,65.0,0.065
Tonga,2011,68.4,0.0684
Tonga,2012,57.2,0.0572
Tonga,2013,59.7,0.0597
Tonga,2014,65.8,0.0658
Tonga,2015,72.6,0.0726
Tonga,2016,86.7,0.0867
Tonga,2017,86.6,0.0866
Tonga,2018,77.3,0.0773
Tonga,2019,94.0,0.094
Tonga,2020,11.5,0.0115
Tonga,2021,0.2,0.0002
Tonga,2022,22.3,0.0223
Trinidad and Tobago,1995,282.0,0.282
Trinidad and Tobago,1996,317.0,0.317
Trinidad and Tobago,1997,360.0,0.36
Trinidad and Tobago,1998,377.0,0.377
Trinidad and Tobago,1999,421.0,0.421
Trinidad and Tobago,2000,503.0,0.503
Trinidad and Tobago,2001,468.0,0.468
Trinidad and Tobago,2002,451.0,0.451
Trinidad and Tobago,2003,474.0,0.474
Trinidad and Tobago,2004,501.0,0.501
Trinidad and Tobago,2005,529.0,0.529
Trinidad and Tobago,2006,534.0,0.534
Trinidad and Tobago,2007,531.0,0.531
Trinidad and Tobago,2008,482.0,0.482
Trinidad and Tobago,2009,534.0,0.534
Trinidad and Tobago,2010,490.0,0.49
Trinidad and Tobago,2011,491.0,0.491
Trinidad and Tobago,2012,504.0,0.504
Trinidad and Tobago,2013,467.0,0.467
Trinidad and Tobago,2014,458.6,0.4586
Trinidad and Tobago,2015,521.7,0.5217
Trinidad and Tobago,2016,498.3,0.4983
Trinidad and Tobago,2017,469.8,0.4698
Trinidad and Tobago,2018,507.8,0.5078
Trinidad and Tobago,2019,481.5,0.4815
Trinidad and Tobago,2020,141.1,0.1411
Trinidad and Tobago,2021,41.1,0.041100000000000005
Trinidad and Tobago,2022,253.3,0.2533
Trinidad and Tobago,2023,448.0,0.448
Trinidad and Tobago,2024,486.0,0.486
United Arab Emirates,2015,19313.0,19.313
United Arab Emirates,2016,20894.0,20.894
United Arab Emirates,2017,21805.0,21.805
United Arab Emirates,2018,23092.0,23.092
United Arab Emirates,2019,25282.0,25.282
United Arab Emirates,2020,8084.0,8.084
United Arab Emirates,2021,12784.0,12.784
Tunisia,1995,4186.0,4.186
Tunisia,1996,3986.0,3.986
Tunisia,1997,4392.0,4.392
Tunisia,1998,4831.0,4.831
Tunisia,1999,5000.0,5.0
Tunisia,2000,5244.0,5.244
Tunisia,2001,5663.0,5.663
Tunisia,2002,5322.0,5.322
Tunisia,2003,5492.0,5.492
Tunisia,2004,6419.0,6.419
Tunisia,2005,6975.0,6.975
Tunisia,2006,7176.0,7.176
Tunisia,2007,7512.0,7.512
Tunisia,2008,7750.0,7.75
Tunisia,2009,8507.0,8.507
Tunisia,2010,8640.0,8.64
Tunisia,2011,6038.0,6.038
Türkiye,1995,7727.0,7.727
Türkiye,1996,8614.0,8.614
Türkiye,1997,9689.0,9.689
Türkiye,1998,9753.0,9.753
Türkiye,1999,7487.0,7.487
Türkiye,2000,10428.0,10.428
Türkiye,2001,11619.0,11.619
Türkiye,2002,13256.0,13.256
Türkiye,2003,14030.0,14.03
Türkiye,2004,17517.0,17.517
Türkiye,2005,21125.0,21.125
Türkiye,2006,19820.0,19.82
Türkiye,2007,27215.0,27.215
Türkiye,2008,31138.0,31.138
Türkiye,2009,31760.0,31.76
Türkiye,2010,32997.0,32.997
Türkiye,2011,36769.0,36.769
Türkiye,2012,37715.0,37.715
Türkiye,2013,39861.0,39.861
Türkiye,2014,41627.0,41.627
Türkiye,2015,41114.0,41.114
Türkiye,2016,30907.0,30.907
Türkiye,2017,37970.0,37.97
Türkiye,2018,46113.0,46.113
Türkiye,2019,51747.0,51.747
Türkiye,2020,15971.0,15.971
Türkiye,2021,30039.0,30.039
Türkiye,2022,51388.0,51.388
Turkmenistan,1995,233.0,0.233
Turkmenistan,1996,282.0,0.282
Turkmenistan,1997,332.0,0.332
Turkmenistan,1998,380.0,0.38
Turks and Caicos Islands,2008,757.0,0.757
Turks and Caicos Islands,2009,865.0,0.865
Turks and Caicos Islands,2010,899.0,0.899
Turks and Caicos Islands,2011,1010.0,1.01
Turks and Caicos Islands,2012,968.0,0.968
Turks and Caicos Islands,2013,1069.0,1.069
Turks and Caicos Islands,2014,1330.0,1.33
Turks and Caicos Islands,2015,1316.0,1.316
Turks and Caicos Islands,2016,1296.0,1.296
Turks and Caicos Islands,2017,1243.0,1.243
Turks and Caicos Islands,2018,1463.0,1.463
Turks and Caicos Islands,2019,1599.0,1.599
Turks and Caicos Islands,2020,370.4,0.37039999999999995
Turks and Caicos Islands,2021,432.0,0.432
Ukraine,1995,6127.0,6.127
Ukraine,1996,6750.0,6.75
Ukraine,1997,14743.0,14.743
Ukraine,1998,12003.0,12.003
Ukraine,1999,10990.0,10.99
Ukraine,2000,11691.0,11.691
Ukraine,2001,11877.0,11.877
Ukraine,2002,12793.0,12.793
Ukraine,2003,15161.0,15.161
Ukraine,2004,18583.0,18.583
Ukraine,2005,20489.0,20.489
Ukraine,2006,21714.0,21.714
Ukraine,2007,26162.0,26.162
Ukraine,2008,28827.0,28.827
Ukraine,2009,24033.0,24.033
Ukraine,2010,24114.0,24.114
Ukraine,2011,24535.0,24.535
Ukraine,2012,25061.0,25.061
Ukraine,2013,26025.0,26.025
Ukraine,2014,13227.0,13.227
Ukraine,2015,13025.0,13.025
Ukraine,2016,13734.0,13.734
Ukraine,2017,14579.0,14.579
Ukraine,2018,14342.0,14.342
Ukraine,2019,13710.0,13.71
Ukraine,2020,3382.0,3.382
Ukraine,2021,4272.0,4.272
Ukraine,2022,2307.0,2.307
Ukraine,2023,2447.0,2.447
Ukraine,2024,2552.0,2.552
North Macedonia,2020,118.0,0.118
North Macedonia,2021,294.0,0.294
North Macedonia,2022,537.0,0.537
North Macedonia,2023,734.139,0.734139
North Macedonia,2024,830.179,0.830179
Egypt,1995,3133.0,3.133
Egypt,1996,3896.0,3.896
Egypt,1997,3961.0,3.961
Egypt,1998,3454.0,3.454
Egypt,1999,4797.0,4.797
Egypt,2000,5506.0,5.506
Egypt,2001,4648.0,4.648
Egypt,2002,5192.0,5.192
Egypt,2003,6044.0,6.044
Egypt,2004,8104.0,8.104
Egypt,2005,8608.0,8.608
Egypt,2006,9083.0,9.083
Egypt,2007,11091.0,11.091
Egypt,2008,12835.0,12.835
Egypt,2009,12536.0,12.536
Egypt,2010,14731.0,14.731
Egypt,2011,9845.0,9.845
Egypt,2012,11532.0,11.532
Egypt,2013,9464.0,9.464
Egypt,2014,9878.0,9.878
Egypt,2015,9328.0,9.328
Egypt,2016,5399.0,5.399
Egypt,2017,8292.0,8.292
Egypt,2018,11346.0,11.346
Egypt,2019,13026.0,13.026
Egypt,2020,3677.0,3.677
Egypt,2021,7998.0,7.998
Egypt,2022,11724.0,11.724
United Kingdom of Great Britain and Northern Ireland,1995,23537.0,23.537
United Kingdom of Great Britain and Northern Ireland,1996,25163.0,25.163
United Kingdom of Great Britain and Northern Ireland,1997,25515.0,25.515
United Kingdom of Great Britain and Northern Ireland,1998,25745.0,25.745
United Kingdom of Great Britain and Northern Ireland,1999,25394.0,25.394
United Kingdom of Great Britain and Northern Ireland,2000,25209.0,25.209
United Kingdom of Great Britain and Northern Ireland,2001,22835.0,22.835
United Kingdom of Great Britain and Northern Ireland,2002,24180.0,24.18
United Kingdom of Great Britain and Northern Ireland,2003,24715.0,24.715
United Kingdom of Great Britain and Northern Ireland,2004,27755.0,27.755
United Kingdom of Great Britain and Northern Ireland,2005,29970.0,29.97
United Kingdom of Great Britain and Northern Ireland,2006,32713.0,32.713
United Kingdom of Great Britain and Northern Ireland,2007,32778.0,32.778
United Kingdom of Great Britain and Northern Ireland,2008,31888.0,31.888
United Kingdom of Great Britain and Northern Ireland,2009,31072.0,31.072
United Kingdom of Great Britain and Northern Ireland,2010,30398.0,30.398
United Kingdom of Great Britain and Northern Ireland,2011,31886.0,31.886
United Kingdom of Great Britain and Northern Ireland,2012,32221.0,32.221
United Kingdom of Great Britain and Northern Ireland,2013,33567.0,33.567
United Kingdom of Great Britain and Northern Ireland,2014,35337.0,35.337
United Kingdom of Great Britain and Northern Ireland,2015,36792.0,36.792
United Kingdom of Great Britain and Northern Ireland,2016,39129.0,39.129
United Kingdom of Great Britain and Northern Ireland,2017,41080.0,41.08
United Kingdom of Great Britain and Northern Ireland,2018,40283.0,40.283
United Kingdom of Great Britain and Northern Ireland,2019,40857.0,40.857
United Kingdom of Great Britain and Northern Ireland,2020,11101.0,11.101
United Kingdom of Great Britain and Northern Ireland,2021,6384.0,6.384
United Kingdom of Great Britain and Northern Ireland,2022,31244.0,31.244
United Kingdom of Great Britain and Northern Ireland,2023,37959.4717683003,37.9594717683003
United Kingdom of Great Britain and Northern Ireland,2024,39031.3024854936,39.031302485493605
United Republic of Tanzania,1995,295.0,0.295
United Republic of Tanzania,1996,326.0,0.326
United Republic of Tanzania,1997,360.0,0.36
United Republic of Tanzania,1998,482.0,0.482
United Republic of Tanzania,1999,627.0,0.627
United Republic of Tanzania,2000,501.0,0.501
United Republic of Tanzania,2001,525.0,0.525
United Republic of Tanzania,2002,575.0,0.575
United Republic of Tanzania,2003,576.0,0.576
United Republic of Tanzania,2004,583.0,0.583
United Republic of Tanzania,2005,613.0,0.613
United Republic of Tanzania,2006,644.0,0.644
United Republic of Tanzania,2007,719.0,0.719
United Republic of Tanzania,2008,770.0,0.77
United Republic of Tanzania,2009,714.0,0.714
United Republic of Tanzania,2010,783.0,0.783
United Republic of Tanzania,2011,868.0,0.868
United Republic of Tanzania,2012,1077.0,1.077
United Republic of Tanzania,2013,1096.0,1.096
United Republic of Tanzania,2014,1140.0,1.14
United Republic of Tanzania,2015,1137.0,1.137
United Republic of Tanzania,2016,1284.0,1.284
United Republic of Tanzania,2017,1327.0,1.327
United Republic of Tanzania,2018,1506.0,1.506
United Republic of Tanzania,2019,1527.0,1.527
United Republic of Tanzania,2020,621.0,0.621
United Republic of Tanzania,2021,1027.0,1.027
United States of America,1995,79732.0,79.732
United States of America,1996,82756.0,82.756
United States of America,1997,82525.0,82.525
United States of America,1998,74767.0,74.767
United States of America,1999,75796.0,75.796
United States of America,2000,78343.0,78.343
United States of America,2001,70975.0,70.975
United States of America,2002,64434.0,64.434
United States of America,2003,62082.0,62.082
United States of America,2004,67606.0,67.606
United States of America,2005,71484.0,71.484
United States of America,2006,183178.0,183.178
United States of America,2007,175299.0,175.299
United States of America,2008,175703.0,175.703
United States of America,2009,160508.0,160.508
United States of America,2010,162275.0,162.275
United States of America,2011,147271.416,147.271416
United States of America,2012,171629.897,171.629897
United States of America,2013,179309.907,179.309907
United States of America,2014,178311.354,178.311354
United States of America,2015,176864.526,176.864526
United States of America,2016,175261.488,175.261488
United States of America,2017,174291.746,174.29174600000002
United States of America,2018,169324.918,169.324918
United States of America,2019,165478.0,165.478
United States of America,2020,44792.0,44.792
United States of America,2021,66594.0,66.594
United States Virgin Islands,1995,1741.0,1.741
United States Virgin Islands,1996,1779.0,1.779
United States Virgin Islands,1997,2128.0,2.128
United States Virgin Islands,1998,2139.0,2.139
United States Virgin Islands,1999,1964.0,1.964
United States Virgin Islands,2000,2396.0,2.396
United States Virgin Islands,2001,2497.0,2.497
United States Virgin Islands,2002,2337.0,2.337
United States Virgin Islands,2003,2395.0,2.395
United States Virgin Islands,2004,2620.0,2.62
United States Virgin Islands,2005,2602.0,2.602
United States Virgin Islands,2006,2571.0,2.571
United States Virgin Islands,2007,2606.0,2.606
United States Virgin Islands,2008,2435.0,2.435
United States Virgin Islands,2009,2245.0,2.245
United States Virgin Islands,2010,2531.0,2.531
United States Virgin Islands,2011,2686.0,2.686
United States Virgin Islands,2012,2640.0,2.64
United States Virgin Islands,2013,2702.0,2.702
United States Virgin Islands,2014,2814.0,2.814
United States Virgin Islands,2015,2643.0,2.643
United States Virgin Islands,2016,2574.0,2.574
United States Virgin Islands,2017,1954.0,1.954
United States Virgin Islands,2018,1922.0,1.922
United States Virgin Islands,2019,2074.0,2.074
United States Virgin Islands,2020,862.0,0.862
United States Virgin Islands,2021,1072.4,1.0724
Burkina Faso,2020,67.0,0.067
Burkina Faso,2021,106.0,0.106
Burkina Faso,2022,116.0,0.116
Burkina Faso,2023,121.0,0.121
Burkina Faso,2024,132.0,0.132
Uruguay,1995,2177.0,2.177
Uruguay,1996,2258.0,2.258
Uruguay,1997,2463.0,2.463
Uruguay,1998,2324.0,2.324
Uruguay,1999,2273.0,2.273
Uruguay,2000,2236.0,2.236
Uruguay,2001,2136.0,2.136
Uruguay,2002,1354.0,1.354
Uruguay,2003,1508.0,1.508
Uruguay,2004,1871.0,1.871
Uruguay,2005,1917.0,1.917
Uruguay,2006,1824.0,1.824
Uruguay,2007,1815.0,1.815
Uruguay,2008,2255.0,2.255
Uruguay,2009,2303.0,2.303
Uruguay,2010,2708.0,2.708
Uruguay,2011,3244.0,3.244
Uruguay,2012,3155.0,3.155
Uruguay,2013,3242.0,3.242
Uruguay,2014,3195.0,3.195
Uruguay,2015,3286.0,3.286
Uruguay,2016,3632.0,3.632
Uruguay,2017,4219.0,4.219
Uruguay,2018,3954.0,3.954
Uruguay,2019,3480.0,3.48
Uruguay,2020,1000.0,1.0
Uruguay,2021,233.0,0.233
Uruguay,2022,2467.0,2.467
Uruguay,2023,3835.0,3.835
Uruguay,2024,3342.0,3.342
Uzbekistan,1995,92.0,0.092
Uzbekistan,1996,173.0,0.173
Uzbekistan,1997,960.0,0.96
Uzbekistan,1998,811.0,0.811
Uzbekistan,1999,487.0,0.487
Uzbekistan,2000,302.0,0.302
Uzbekistan,2001,345.0,0.345
Uzbekistan,2002,332.0,0.332
Uzbekistan,2003,231.0,0.231
Uzbekistan,2004,262.0,0.262
Uzbekistan,2005,242.0,0.242
Uzbekistan,2006,560.0,0.56
Uzbekistan,2007,903.0,0.903
Uzbekistan,2008,1069.0,1.069
Uzbekistan,2009,1215.0,1.215
Uzbekistan,2010,975.0,0.975
Uzbekistan,2011,1393.0,1.393
Uzbekistan,2012,1895.0,1.895
Uzbekistan,2013,1969.0,1.969
Uzbekistan,2014,1862.0,1.862
Uzbekistan,2015,1918.0,1.918
Uzbekistan,2016,2027.0,2.027
Uzbekistan,2017,2690.0,2.69
Uzbekistan,2018,5346.0,5.346
Uzbekistan,2019,6749.0,6.749
Uzbekistan,2020,1504.126,1.504126
Uzbekistan,2021,1881.345,1.881345
Uzbekistan,2022,5232.781,5.232781
Uzbekistan,2023,6626.302,6.626302
Uzbekistan,2024,7957.213,7.957212999999999
Venezuela (Bolivarian Republic of),1995,879.0,0.879
Venezuela (Bolivarian Republic of),1996,960.0,0.96
Venezuela (Bolivarian Republic of),1997,933.0,0.933
Venezuela (Bolivarian Republic of),1998,813.0,0.813
Venezuela (Bolivarian Republic of),1999,702.0,0.702
Venezuela (Bolivarian Republic of),2000,602.0,0.602
Venezuela (Bolivarian Republic of),2001,792.0,0.792
Venezuela (Bolivarian Republic of),2002,590.0,0.59
Venezuela (Bolivarian Republic of),2003,435.0,0.435
Venezuela (Bolivarian Republic of),2004,618.0,0.618
Venezuela (Bolivarian Republic of),2005,846.0,0.846
Venezuela (Bolivarian Republic of),2006,883.0,0.883
Venezuela (Bolivarian Republic of),2007,898.0,0.898
Venezuela (Bolivarian Republic of),2008,702.0,0.702
Venezuela (Bolivarian Republic of),2009,567.0,0.567
Venezuela (Bolivarian Republic of),2010,535.0,0.535
Venezuela (Bolivarian Republic of),2011,625.0,0.625
Venezuela (Bolivarian Republic of),2012,1061.0,1.061
Venezuela (Bolivarian Republic of),2013,1085.0,1.085
Venezuela (Bolivarian Republic of),2014,967.0,0.967
Venezuela (Bolivarian Republic of),2015,882.0,0.882
Venezuela (Bolivarian Republic of),2016,681.0,0.681
Venezuela (Bolivarian Republic of),2017,429.0,0.429
Samoa,2006,116.0,0.116
Samoa,2007,122.0,0.122
Samoa,2008,122.0,0.122
Samoa,2009,129.0,0.129
Samoa,2010,130.0,0.13
Samoa,2011,128.0,0.128
Samoa,2012,135.0,0.135
Samoa,2013,125.0,0.125
Samoa,2014,132.0,0.132
Samoa,2015,139.0,0.139
Samoa,2016,146.0,0.146
Samoa,2017,158.0,0.158
Samoa,2018,172.0,0.172
Samoa,2019,181.0,0.181
Samoa,2020,23.9,0.023899999999999998
Samoa,2021,2.6,0.0026
Samoa,2022,50.6,0.0506
Yemen,2010,1035.0,1.035
Yemen,2011,1175.0,1.175
Yemen,2012,1282.0,1.282
Yemen,2013,1323.0,1.323
Yemen,2014,1218.0,1.218
Yemen,2015,398.0,0.398
Bonaire,1995,70.0,0.07
Bonaire,1996,80.0,0.08
Bonaire,1997,86.0,0.086
Bonaire,1998,85.0,0.085
Bonaire,1999,78.0,0.078
Bonaire,2000,96.0,0.096
Bonaire,2001,94.0,0.094
Bonaire,2002,94.0,0.094
Bonaire,2003,107.0,0.107
Bonaire,2004,116.0,0.116
Bonaire,2005,103.0,0.103
Bonaire,2006,126.0,0.126
Bonaire,2007,172.0,0.172
Bonaire,2008,250.0,0.25
Bonaire,2009,280.0,0.28
Bonaire,2010,297.0,0.297
Saba,1995,25.0,0.025
Saba,1996,24.3,0.024300000000000002
Saba,1997,28.6,0.0286
Saba,1998,25.4,0.0254
Saba,1999,24.3,0.024300000000000002
Saba,2000,24.4,0.024399999999999998
Saba,2001,23.9,0.023899999999999998
Saba,2002,21.5,0.0215
Saba,2003,20.5,0.0205
Saba,2004,23.2,0.0232
Saba,2005,24.9,0.0249
Saba,2006,22.9,0.0229
Saba,2007,21.7,0.0217
